well.	 They are used for many other tasks as well.
We combine	 We talked about F measure as a way to combine precision and recall.
We tradeoff recall users’ search tasks	 We also talked about the tradeoff between precision and recall and it turns out to depend on the users’ search tasks and preferences  9.
Ranked List In considered relevant appeared results measure In document’s account	 9 3 Evaluation of a Ranked List In the previous section we only considered whether a relevant document appeared in the results or not—a binary measure  In this section we will see how we can take each document’s position into account when assigning an evaluation score.
3 In section document In document’s account	3 Evaluation of a Ranked List In the previous section we only considered whether a relevant document appeared in the results or not—a binary measure  In this section we will see how we can take each document’s position into account when assigning an evaluation score.
position assigning precision recall ways measure	 In this section we will see how we can take each document’s position into account when assigning an evaluation score  We saw that precision and recall are the two basic ways to quantitatively measure the performance of a search result.
But Chapter 5 problem ranked relevant	 But as we talked about in depth in Chapter 5 the text retrieval problem is a ranking problem not a classification one  Thus we need to evaluate the quality of a ranked list as opposed to whether a relevant document was returned anywhere in the results.
Thus evaluate relevant results How precision list Naturally look different cutoffs ranked list user browsing user sequentially list user stop	 Thus we need to evaluate the quality of a ranked list as opposed to whether a relevant document was returned anywhere in the results  How can we use precision and recall to evaluate a ranked list Naturally we will have to look at precision and recall at different cutoffs since a ranked list of relevant documents is determined by where the user stops browsing  If we assume the user sequentially browses the list of results the user would stop at some point.
use evaluate list precision recall relevant documents determined user stops If list stop point determine set.	 How can we use precision and recall to evaluate a ranked list Naturally we will have to look at precision and recall at different cutoffs since a ranked list of relevant documents is determined by where the user stops browsing  If we assume the user sequentially browses the list of results the user would stop at some point  That point would determine the size of the set.
If assume results stop point determine set.	 If we assume the user sequentially browses the list of results the user would stop at some point  That point would determine the size of the set.
determine set that’s cutoff	 That point would determine the size of the set  Therefore that’s the most important cutoff that we have to consider when we compute the precisionrecall.
compute user	 Therefore that’s the most important cutoff that we have to consider when we compute the precisionrecall  Without knowing where exactly the user would stop we have to consider all the possible positions where they might stop.
positions stop.	 Without knowing where exactly the user would stop we have to consider all the possible positions where they might stop.
precisionrecall Figure	 A precisionrecall curve does exactly this as illustrated in Figure 9.
document recall Note relevant D2 relevant	4 What if the user stops at the first document What’s the precisionrecall at this point Since D1 is relevant the precision is one out of one since we have one document and it is relevant  What about the recall Note that we are assuming that there are ten relevant documents for this query in the collection so it’s one out of ten  What if the user stops at the second position The precision is the same since both D1 and D2 are relevant 100 or two out of two.
assuming stops second D1 D2 100	 What about the recall Note that we are assuming that there are ten relevant documents for this query in the collection so it’s one out of ten  What if the user stops at the second position The precision is the same since both D1 and D2 are relevant 100 or two out of two.
position interesting case recall change lower recall won’t change	 If the user stops at the third position we have an interesting case because we don’t have any additional relevant documents so the recall does not change  However the precision is lower because we have two out of three relevant documents  The recall won’t change until we see another relevant document.
The won’t document In case point D5 There precision	 The recall won’t change until we see another relevant document  In this case that point is at D5  There the recall has increased to three out of ten and the precision is three out of five.
point recall increased	 In this case that point is at D5  There the recall has increased to three out of ten and the precision is three out of five.
As D8 precision documents	 There the recall has increased to three out of ten and the precision is three out of five  As you can see if we keep doing this we can also get to D8 and have a precision of four out of eight because there are eight documents and four of them are relevant.
assume like this.	 When can we get a recall of five out of ten In this list we don’t have it  For convenience we often assume that the precision is zero in a situation like this.
convenience assume zero situation This pessimistic assumption order way measure called clearly	 For convenience we often assume that the precision is zero in a situation like this  This is a pessimistic assumption since the actual precision would be higher but we make this assumption in order to have an easy way to compute another measure called average precision that we will discuss soon  Note that we’ve made some assumptions that are clearly not accurate.
assumption precision higher assumption order way discuss we’ve clearly okay comparison text retrieval	 This is a pessimistic assumption since the actual precision would be higher but we make this assumption in order to have an easy way to compute another measure called average precision that we will discuss soon  Note that we’ve made some assumptions that are clearly not accurate  But this is okay for the relative comparison of two text retrieval methods.
Note we’ve clearly accurate.	 Note that we’ve made some assumptions that are clearly not accurate.
measure accurately tell works better.	 As long as the deviation is not biased toward any particular retrieval method the measure is acceptable since we can still accurately tell which method works better.
avoid it’s perfectly fine transformation measures	 As long as you can avoid that it’s perfectly fine to do a transformation of these measures that preserves the order.
4 On values.	4  On the xaxis are the recall values.
Furthermore As figure precision recalls curves exactly like matter methods exact precision not.	 Furthermore we can link these points to form a curve  As you see in the figure we assumed all the precision values at the highlevel recalls are zero  Although the real curves will not be exactly like this it doesn’t matter that much for comparing two methods whether we get the exact precision values here or not.
figure zero.	 As you see in the figure we assumed all the precision values at the highlevel recalls are zero.
like In Figure 9 compare PRcurves graph.	 Although the real curves will not be exactly like this it doesn’t matter that much for comparing two methods whether we get the exact precision values here or not  In Figure 9 5 we compare two systems by plotting their PRcurves on the same graph.
In 5 compare PRcurves graph.	 In Figure 9 5 we compare two systems by plotting their PRcurves on the same graph.
compare plotting shown blue.	5 we compare two systems by plotting their PRcurves on the same graph  System A is shown in red and system B is shown in blue.
A shown B recall better	 System A is shown in red and system B is shown in blue  Which one is better On the left system A is clearly better since for the same level of recall the precision value by system A is better than system B.
better On A level recall general curve problem case like right graph—this curves cross	 Which one is better On the left system A is clearly better since for the same level of recall the precision value by system A is better than system B  In general the higher the curve is the better  The problem is that we might see a case like the right graph—this actually happens quite often where the two curves cross each other.
In higher curve like graph—this happens	 In general the higher the curve is the better  The problem is that we might see a case like the right graph—this actually happens quite often where the two curves cross each other.
The right graph—this actually better This problem actually face.	 The problem is that we might see a case like the right graph—this actually happens quite often where the two curves cross each other  In this case which one is better This is a real problem that you might actually have to face.
In better This real build search old that’s blue Then results shown red	 In this case which one is better This is a real problem that you might actually have to face  Suppose you build a search engine and you have an old algorithm that’s shown here in blue as system B  Then you have come up with a new idea and test it with results shown in red as system A.
Suppose build old algorithm that’s shown B Then new red	 Suppose you build a search engine and you have an old algorithm that’s shown here in blue as system B  Then you have come up with a new idea and test it with results shown in red as system A.
better Or algorithm you’re behave A don’t like B.	 The question is is your new method better than the old method Or more practically do you have to replace the algorithm that you’re already using in your search engine with another new algorithm If you make the replacement the search engine would behave like system A here whereas if you don’t do that it will be like system B.
Now A like	 Now some users might like system A while other users might like system B.
That means depends high recall high precision.	 That means it depends on whether the user cares about high recall or low recall with high precision.
In case better unlikely examine	 Which system is better for that task In this case system B is better because the user is unlikely to examine many results i e.
user doesn’t care On user wants emphasize high documents don’t miss chance	e  the user doesn’t care about high recall only the first few results being useful  On the other hand if a user wants to determine whether an idea has been thought of before they will want to emphasize high recall so that they see as many relevant documents as possible and don’t miss the chance to find the idea.
user care	 the user doesn’t care about high recall only the first few results being useful.
Therefore users A.	 Therefore those users would favor system A.
better Again users task necessarily depict	 But this brings us back to the original question which one is better Again this actually depends on the users or more precisely the users’ task  You may not necessarily be able to come up with one number that would accurately depict the performance.
come performance You	 You may not necessarily be able to come up with one number that would accurately depict the performance  You have to look at the overall picture.
look number systems different need number values area	 You have to look at the overall picture  Despite this it can be beneficial to have one number to compare the systems so that we can easily make a lot of different system comparisons we need a number to summarize the range of precisionrecall values  One way is to look at the area underneath the curve—the average precision.
Despite easily number way area underneath going recall point consider	 Despite this it can be beneficial to have one number to compare the systems so that we can easily make a lot of different system comparisons we need a number to summarize the range of precisionrecall values  One way is to look at the area underneath the curve—the average precision  Basically we’re going to take a look at every different recall point and consider the precision.
Basically precision.	 Basically we’re going to take a look at every different recall point and consider the precision.
retrieving relevant cases precision divide total documents	 The precisions we add up correspond to retrieving the first relevant document the second and so on  In the example in the figure we missed many relevant documents so in all of these cases we assume that they have zero precision  Finally we take the average and divide it by ten which is the total number of relevant documents in the collection.
example figure assume	 In the example in the figure we missed many relevant documents so in all of these cases we assume that they have zero precision.
total relevant documents	 Finally we take the average and divide it by ten which is the total number of relevant documents in the collection.
sum number favors retrieve small denominator relevant	 Note that we’re not dividing this sum by four which is the number of retrieved relevant documents  Dividing by four is a common mistake this favors a system that would retrieve very few documents making the denominator very small  In the correct formula the denominator is ten the total number of relevant documents.
In number relevant	 In the correct formula the denominator is ten the total number of relevant documents.
This area combining recall precision define average list L n avpL pi 9.	 This will allow us to compute the area under the PRcurve combining recall and precision  Mathematically we can define average precision on a ranked list L where L  n as avpL  1 Rel n∑ i1 pi 9.
ranked list L avpL 1 n∑	 Mathematically we can define average precision on a ranked list L where L  n as avpL  1 Rel n∑ i1 pi 9.
1 denotes documents set relevant collection relevant ignore setting 0.	1 where pi denotes the precision at rank i of the documents in L and Rel is the set of all relevant documents in the collection  If Di is not relevant we would ignore the contribution from this rank by setting pi  0.
Di ignore contribution 0 relevant obtain relevant position If document .	 If Di is not relevant we would ignore the contribution from this rank by setting pi  0  If Di is relevant to obtain pi we divide the number of relevant documents we’ve seen so far by the current position in the list which is i  If the first relevant document is at the second rank then p2  1 2 .
relevant document second	 If the first relevant document is at the second rank then p2  1 2 .
If document seventh rank p7 7 formula Figure	 If the third relevant document is at the seventh rank then p7  3 7   Let’s use this formula to calculate the average precision of the documents returned in Figure 9.
Let’s formula average precision Figure 4.	 Let’s use this formula to calculate the average precision of the documents returned in Figure 9 4.
4 9.	4  Figure 9.
Figure 6 shows measure small change document.	 Figure 9 6 shows the calculation  This measure is sensitive to a small change in position of a relevant document.
small position If relevant document	6 shows the calculation  This measure is sensitive to a small change in position of a relevant document  If we move the third or fourth relevant document up it would increase the averages.
This	 This measure is sensitive to a small change in position of a relevant document.
Conversely relevant decrease There good ranking individual relevant document It differences ranked lists that’s exactly want.	 Conversely if we move any relevant document down then it would decrease  There fore this is a good measure because it’s sensitive to the ranking of each individual relevant document  It can distinguish small differences between two ranked lists and that’s exactly what we want.
differences ranked lists that’s want.	 It can distinguish small differences between two ranked lists and that’s exactly what we want.
effective precision relevant ranked	 But if we use this measure to compare two or more systems it wouldn’t be as effective since precision alone is not sensitive to where these four relevant documents are ranked in the list.
contrast precision better subtle rank overall	 In contrast average precision is a much better measure since subtle differences in rank affect the overall score  9 3.
9.	 9.
3.	3.
For ex perform query happens poorly accurate systems’ capability.	 For ex ample one system may perform very well with one query on which another system happens to perform poorly using only this query would not give an accurate assess ment of each systems’ capability.
Using average precision Naturally calculate arithmetic	 Using more queries then requires the researcher to take an average of the average precision over all these queries  Naturally we can simply calculate an arithmetic mean.
arithmetic mean.	 Naturally we can simply calculate an arithmetic mean.
called average In case queries	 In fact this would give us what’s called mean average precision MAP  In this case we take arithmetic mean of all the average precisions over several queries or topics.
case Let L	 In this case we take arithmetic mean of all the average precisions over several queries or topics  Let L L1 L2 .
L1	 Let L L1 L2     .
different	    Lm be the ranked lists returned from running m different queries.
1 m i1 avpLi 2 9.	 Then we have MAPL  1 m m∑ i1 avpLi  9 2 9.
9 9 Evaluation List 179 Recall score.	 9 2 9 3 Evaluation of a Ranked List 179 Recall our discussion about the F1 score.
9 3 Recall discussion score In situation arithmetic mean average precisions We concluded arithmetic	2 9 3 Evaluation of a Ranked List 179 Recall our discussion about the F1 score  In this situation is an arithmetic mean of average precisions acceptable We concluded before that the arithmetic mean of precision and recall was not as good as the harmonic mean.
179 score situation mean average acceptable We arithmetic recall	3 Evaluation of a Ranked List 179 Recall our discussion about the F1 score  In this situation is an arithmetic mean of average precisions acceptable We concluded before that the arithmetic mean of precision and recall was not as good as the harmonic mean.
average precisions acceptable We mean precision harmonic mean similar think alternative average	 In this situation is an arithmetic mean of average precisions acceptable We concluded before that the arithmetic mean of precision and recall was not as good as the harmonic mean  Here we have a similar situation we should think about the alternative ways of aggregating the average precisions.
Here similar ways average precisions Another way precisions geometric precision	 Here we have a similar situation we should think about the alternative ways of aggregating the average precisions  Another way is the geometric mean using the geometric mean to consolidate the average precisions is called geometric mean average precision or gMAP for short.
precisions called geometric average gMAP short define gMAPL 9 space gMAPL exp 1	 Another way is the geometric mean using the geometric mean to consolidate the average precisions is called geometric mean average precision or gMAP for short  We define it below mathematically as gMAPL m∏ i1 avpLi 1 m 9 3 or in log space as gMAPL  exp 1 m m∑ i1 ln avpLi .
gMAPL 1 .	3 or in log space as gMAPL  exp 1 m m∑ i1 ln avpLi .
You’ve multiple topics queries precision You wish performance strategy think scenarios difference argument F1 sum	 You’ve tested multiple topics queries and have the average precision for each topic  You wish to consider the overall performance but which strategy would you use Can you think of scenarios where using one of them would make a difference That is is there a situation where one measure would give different rankings of the two methods Similar to our argument about F1 we realize in the arithmetic mean the sum is dominated by large values.
overall performance strategy use Can scenarios difference situation different rankings argument F1 arithmetic	 You wish to consider the overall performance but which strategy would you use Can you think of scenarios where using one of them would make a difference That is is there a situation where one measure would give different rankings of the two methods Similar to our argument about F1 we realize in the arithmetic mean the sum is dominated by large values.
Here easy gMAP low don’t good low improve difficult gMAP	 Here a large value means that the query is relatively easy  On the other hand gMAP tends to be affected more by low values—those are the queries that don’t have good performance the average precision is low  If you wish to improve the search engine for those difficult queries then gMAP would be preferred.
low values—those queries precision low If engine difficult	 On the other hand gMAP tends to be affected more by low values—those are the queries that don’t have good performance the average precision is low  If you wish to improve the search engine for those difficult queries then gMAP would be preferred.
1 position rank single	 That is 1 r where r is the position rank of the single relevant document.
ranked 1 it’s second position it’s set topics mean reciprocal MRR.	 If that document is ranked on the very top then the reciprocal rank would be 1 1  1  If it’s ranked at the second position then it’s 1 2 and so on  This means we can also take an average of all the reciprocal ranks over a set of topics which gives us the mean reciprocal rank MRR.
it’s position 1 2 reciprocal gives MRR known search relevant item.	 If it’s ranked at the second position then it’s 1 2 and so on  This means we can also take an average of all the reciprocal ranks over a set of topics which gives us the mean reciprocal rank MRR  It’s a very popular measure for known item search or any problem where you have just one relevant item.
means average reciprocal topics gives reciprocal measure	 This means we can also take an average of all the reciprocal ranks over a set of topics which gives us the mean reciprocal rank MRR  It’s a very popular measure for known item search or any problem where you have just one relevant item.
r user If it’s actually sift documents meaningful measure reciprocal rank r	 We can see this r is quite meaningful it indicates how much effort a user would have to make in order to find that one relevant document  If it’s ranked on the top it’s low effort if it’s ranked at 100 then you actually have to presumably sift through 100 documents in order to find it  Thus r is also a meaningful measure and the reciprocal rank will take the reciprocal of r instead of using it directly.
ranked it’s documents reciprocal r directly question r performance item thought directly measure.	 If it’s ranked on the top it’s low effort if it’s ranked at 100 then you actually have to presumably sift through 100 documents in order to find it  Thus r is also a meaningful measure and the reciprocal rank will take the reciprocal of r instead of using it directly  The usual question also applies here Why not just simply use r If you were to design a ratio to measure the performance of a system where there is only one relevant item you might have thought about using r directly as the measure.
Thus meaningful instead directly.	 Thus r is also a meaningful measure and the reciprocal rank will take the reciprocal of r instead of using it directly.
The applies simply use performance relevant thought measure right number	 The usual question also applies here Why not just simply use r If you were to design a ratio to measure the performance of a system where there is only one relevant item you might have thought about using r directly as the measure  After all that measures the user’s effort right But think about if you take an average of this over a large number of topics  Again it would make a difference.
effort right think topics	 After all that measures the user’s effort right But think about if you take an average of this over a large number of topics  Again it would make a difference.
1 r The difference appears topics Just MAP sum dominated r	 A larger r corresponds to a small 1 r   The difference appears when there are many topics  Just like MAP this sum will be dominated by large values of r .
Those large values low list.	 So what are those values Those are basically large values that indicate lower ranked results  That means the relevant items rank very low down on the list.
That means relevant relevant documents lower portion	 That means the relevant items rank very low down on the list  The average would then be dominated by the relevant documents that are ranked in the lower portion of the list.
The dominated relevant documents portion care highly ranked documents taking rank difference	 The average would then be dominated by the relevant documents that are ranked in the lower portion of the list  From a user’s perspective we care more about the highly ranked documents so by taking this transformation by using reciprocal rank we emphasize more on the difference on the top.
Think rank rank 100 1000 Is summary showed curve characterize ranked list.	 Think about the difference between rank one and rank two and the difference between rank 100 and 1000 using each method  Is one more preferable than the other In summary we showed that the precisionrecall curve can characterize the overall accuracy of a ranked list.
actual utility ranked ranked user examine	 We emphasized that the actual utility of a ranked list depends on how many top ranked results a user would examine some users will examine more than others.
methods precision methods summarize multiple average precision	 Average precision is a standard measure for comparing two ranking methods it combines precision and recall while being sensitive to the rank of every relevant document  We concluded this section with three methods to summarize multiple average precision values MAP gMAP and MRR  9.
methods summarize precision MAP gMAP	 We concluded this section with three methods to summarize multiple average precision values MAP gMAP and MRR.
Evaluation Multilevel Judgements evaluate text	4 Evaluation with Multilevel Judgements In this section we will explain how to evaluate text retrieval systems when there are multiple levels of relevance judgments.
relevance highly relevant documents documents	 Earlier we made the point that relevance is a matter of degree  We often are able to distinguish very highly relevant documents from documents that are still useful but with a lower relevance.
We able distinguish documents documents example relevance relevant marginally	 We often are able to distinguish very highly relevant documents from documents that are still useful but with a lower relevance  In Figure 9 7 we show an example of three relevance levels level three for highly relevant two for marginally relevant and one for nonrelevant.
How We use average precision binary relevance values level gained categories gMAP depend precision use look relevant	 How do we evaluate a new system using these judgements We can’t use average precision since it only operates on binary relevance values if we treat level two and three as only one level then we lose the information gained from comparing these two categories  MAP gMAP and MRR depend on average precision so we can’t use them either  Let’s look at the top relevant results when using these judgments.
can’t Let’s look results judgments imagine user	 MAP gMAP and MRR depend on average precision so we can’t use them either  Let’s look at the top relevant results when using these judgments  We imagine the user would mostly care about the top ten results.
Let’s We user care	 Let’s look at the top relevant results when using these judgments  We imagine the user would mostly care about the top ten results.
user care	 We imagine the user would mostly care about the top ten results.
multilevel “gains” roughly correspond information gains viewing document.	 We call these multilevel judgements “gains” since they roughly correspond to how much information a user gains when viewing a document.
This document user sum traversing list ri let n	 This gain usually matches the utility of a document from a user’s perspective  If we assume the user stops at ten documents we can cumulatively sum the information gain from traversing the list of returned documents  Let ri be the gain of result i and let i range from one to n where we set n to ten in our example.
If user stops sum information list returned documents result let example.	 If we assume the user stops at ten documents we can cumulatively sum the information gain from traversing the list of returned documents  Let ri be the gain of result i and let i range from one to n where we set n to ten in our example.
gain CGL i1 9.	 We then have the cumulative gain CG as CGL n∑ i1 ri   9.
5 user	5 If the user looks at more documents the cumulative gain is more.
Thus gain gives gain user user examines	 Thus cumulative gain gives us some idea about how much total gain the user would have if the user examines all these documents.
CG sum relevant marginally don’t Ideally gains The second	 Looking at the CG sum of the top four documents we know there is only one highly relevant document one marginally relevant document two non relevant documents we don’t know where they are ranked in the list  Ideally we want those with gains of three to be ranked on the top  But how can we capture that intuition The second three is not as good as the first three at the top.
Ideally ranked But The contribution gain	 Ideally we want those with gains of three to be ranked on the top  But how can we capture that intuition The second three is not as good as the first three at the top  That means the contribution of gain from different documents has to be weighted by their position.
That means contribution position The need assume user second discounted little possibility notice position positionbased penalty.	 That means the contribution of gain from different documents has to be weighted by their position  The document at position one doesn’t need to be discounted because you can assume that the user always sees this document but the second one will be discounted a little bit because there’s a small possibility that the user wouldn’t notice it  We divide this gain by a weight based on the position in order to capture this positionbased penalty.
cumulative n∑ i2 ri 9 document’s	 The discounted cumulative gain does exactly this DCGL  r1 n∑ i2 ri log2 i   9 6 Each document’s gain is discounted by dividing by a logarithm of its position in the list.
Each document’s gain discounted position Thus document.	6 Each document’s gain is discounted by dividing by a logarithm of its position in the list  Thus a lowly ranked document would not contribute as much gain as a highly ranked document.
Thus ranked document contribute That D5’s relevance score close	 Thus a lowly ranked document would not contribute as much gain as a highly ranked document  That means if for example you switch the position of D5 and D2 then the overall DCG score would increase since D5’s relevance score of three is discounted less by being close to the top.
switch D5 overall DCG discounted close point gain utility ranked list	 That means if for example you switch the position of D5 and D2 then the overall DCG score would increase since D5’s relevance score of three is discounted less by being close to the top  At this point we have a discounted cumulative gain for measuring the utility of a ranked list with multiple levels of judgment.
It ideal DCG The DCG ranked list relevant sorted	 9 7 It is simply DCG normalized by the ideal DCG IDCG for a particular query  The IDCG is the DCG of an ideal ranked list with the most relevant documents at the top sorted in decreasing order of relevance.
For example collection rated	 For example imagine that we have nine documents in the whole collection rated three.
Then ideal list documents All that’s	 Then our ideal ranked list would have put all these nine documents on the very top  All this would be followed by a two because that’s the best we could do after we have run out of threes.
DCG ideal	 Then we can compute the DCG for this ideal ranked list.
actual DCG best result doesn’t affect systems systems.	 Essentially we compare the actual DCG with the best result you can possibly get for this query  This doesn’t affect the relative comparison of systems for just one topic because this ideal DCG is the same for all the systems.
This relative topic	 This doesn’t affect the relative comparison of systems for just one topic because this ideal DCG is the same for all the systems.
topics—if don’t different scales DCG highly documents course relevance level.	 The difference is when we have multiple topics—if we don’t do normalization different topics will have different scales of DCG  For a query like this one we have nine highly relevant documents but of course that will not always be the case  Thus NDCG is used for measuring relevance based on much more than one relevance level.
For highly case NDCG measuring based relevance level general way basically measure applied task	 For a query like this one we have nine highly relevant documents but of course that will not always be the case  Thus NDCG is used for measuring relevance based on much more than one relevance level  In a more general way this is basically a measure that can be applied through any ranked task with a large range of judgments.
judgments dependant	 Furthermore the scale of the judgments can be dependant on the application at hand.
The idea summarize total k documents measure	 The main idea of this measure is to summarize the total utility of the top k documents you always choose a cutoff and then you measure the total utility.
contribution finally performs	 It discounts the contribution from lowly ranked documents and finally it performs normalization to ensure comparability across queries  9.
5 Issues Evaluation In queries	 9 5 Practical Issues in Evaluation In order to create a test collection we have to create a set of queries a set of documents and a set of relevance judgments.
turns challenges queries representative.	 It turns out that each requirement has its own challenges  First the documents and queries must be representative.
represent real users interact We order avoid task ensure exist relevant	 They must represent real queries and real documents that users interact with  We also have to use many queries and many documents in order to avoid biased conclusions  In order to evaluate a highrecall retrieval task we must ensure there exist many relevant doc uments for each query.
queries	 We also have to use many queries and many documents in order to avoid biased conclusions.
If relevant document methods terms complete judge queries effort human effort it’s laborintensive task.	 If a query has only one relevant document in the collection then it’s not very informative to compare different methods using such a query because there is not much room to see a difference  In terms of relevance judgements the challenge is to ensure complete judge ments of all the documents for all the queries while simultaneously minimizing human effort  Because we have to use human effort to label these documents it’s a very laborintensive task.
relevance judge ments queries label documents it’s laborintensive result usually impossible label documents especially considering like	 In terms of relevance judgements the challenge is to ensure complete judge ments of all the documents for all the queries while simultaneously minimizing human effort  Because we have to use human effort to label these documents it’s a very laborintensive task  As a result it’s usually impossible to actually label all of the documents for all the queries especially considering a data set like the Web.
laborintensive task usually especially considering like	 Because we have to use human effort to label these documents it’s a very laborintensive task  As a result it’s usually impossible to actually label all of the documents for all the queries especially considering a data set like the Web.
correlate evaluation	 It’s also challenging to correlate the evaluation measures with the perceived utility of users.
carefully capture preferences With certain probability mathematically uation scores	 We have to consider carefully what the users care about and then design measures to capture their preferences  With a certain probability we can mathematically quantify whether the eval uation scores of two systems are indeed different.
significance gives chance This use queries data	 The way we do this is with a statistical significance test  The significance test gives us an idea as to how likely a difference in evaluation scores is due to random chance  This is the reason why we have to use a lot of queries the more data points we have the more confident we can be in our measure.
significance idea difference scores chance This reason points	 The significance test gives us an idea as to how likely a difference in evaluation scores is due to random chance  This is the reason why we have to use a lot of queries the more data points we have the more confident we can be in our measure.
reason queries	 This is the reason why we have to use a lot of queries the more data points we have the more confident we can be in our measure.
9 precision A experiments.	 Figure 9 8 displays some sample average precision results from system A and system B in two different experiments.
They identi look average precisions trust given average feel confident.	 They happen to be identi cal in experiment one and two  Yet if you look at the exact average precisions for different queries you will realize that in one case you might feel that you can trust the conclusion here given by the average  In the other case you might not feel as confident.
exact queries realize average MAP easily	 Yet if you look at the exact average precisions for different queries you will realize that in one case you might feel that you can trust the conclusion here given by the average  In the other case you might not feel as confident  Based on only the MAP score we can easily say that system B is better.
4 twice 0 Clearly	4 which is twice as much as 0 2  Clearly that’s better performance.
better look experiments results experiment B better precisions consistently	 Clearly that’s better performance  But if you look at these two experiments and look at the detailed results you will see that we’ll be more confident to say that in experiment 1 that system B is in fact better since the average precisions are consistently better than system A’s.
answer test tests variance scores score different If according makes result unreliable.	 How can we quantitatively answer this question This is why we need to do a statistical significance test  The idea behind these tests is to assess the variance in average precision scores or any other score across these different queries  If there’s a big variance that means that the results could fluctuate according to different queries which makes the result unreliable.
tests different queries If means results fluctuate different unreliable So let’s case.	 The idea behind these tests is to assess the variance in average precision scores or any other score across these different queries  If there’s a big variance that means that the results could fluctuate according to different queries which makes the result unreliable  So let’s look at these results again in the second case.
Figure different test.	 In Figure 9 9 we show two different ways to compare them  One is a sign test.
	9 we show two different ways to compare them  One is a sign test.
sign test sign.	 One is a sign test  If system B is better than system A then we have a plus sign.
B better If minus sign Using A better.	 If system B is better than system A then we have a plus sign  If system A is better we have a minus sign  Using this we have four cases where system B is better and three cases where system A is better.
A sign B A better.	 If system A is better we have a minus sign  Using this we have four cases where system B is better and three cases where system A is better.
cases better cases A	 Using this we have four cases where system B is better and three cases where system A is better.
results appear If flip seven coins minus tails easily	 Intuitively these results appear random  If you flip seven coins using plus to denote heads and minus to denote tails then these could easily be the results of just randomly flipping the seven coins.
A value fact In means surely	 A p value is the probability that this result is in fact from random fluctuation  In this case the probability is one it means it surely is a random fluctuation.
surely random fluctuation.	 In this case the probability is one it means it surely is a random fluctuation.
There different significance tests quantify likelihood signedrank test test signs magnitude scores.	 There are many different significance tests that we can use to quantify the likelihood that the observed difference in the results is simply due to random fluctuations  A particularly interesting test is the Wilcoxon signedrank test  It’s a nonparametric test and we not only look at the signs but also consider the magnitude of the difference in scores.
nonparametric test look	 It’s a nonparametric test and we not only look at the signs but also consider the magnitude of the difference in scores.
Another parametric t assumed In similar example outcome	 Another is the parametric t test where a normal distribution is assumed  In any event we would draw a similar conclusion in our example case the outcome is very likely to be random.
In example outcome random.	 In any event we would draw a similar conclusion in our example case the outcome is very likely to be random.
For study suggest start Smucker	 For further study on this and other statistical significance tests we suggest the reader start with Smucker et al.
2007.	 2007.
illustrate pvalues 9.	 To illustrate the concept of pvalues consider the distribution in Figure 9.
mean	 This is a normal distribution with a mean of zero in the center.
probability deviating zero subtract A’s B’s versa difference fact	 This curve shows the probability that we would observe values that are deviating from zero here when we subtract system A’s MAP from system B’s MAP or even vice versa  Based on the picture we see that if a difference is observed at the dot shown in the figure then the chance is very high that this is in fact a random observation.
Based dot likely observation fluctuation 95 outcomes.	 Based on the picture we see that if a difference is observed at the dot shown in the figure then the chance is very high that this is in fact a random observation  We can define the region of likely observation due to random fluctuation we usually use the value 95 of all outcomes.
We define region observation random outcomes.	 We can define the region of likely observation due to random fluctuation we usually use the value 95 of all outcomes.
tails difference fluctuation 5	 If you observe a value in the tails on the side then the difference is unlikely from random fluctuation only 5 likely.
determines lines confident believing 1 chance fluctuations farther exact significance	 This 95 value determines where the lines are drawn on the x axis  If we are only confident in believing a 1 chance is due to random fluctuations then the vertical lines are redrawn farther from the mean determining the exact x values where the lines are drawn depends on the specific significance test used.
If confident 1 random fluctuations vertical lines x values lines depends specific significance need use incorrect better another.	 If we are only confident in believing a 1 chance is due to random fluctuations then the vertical lines are redrawn farther from the mean determining the exact x values where the lines are drawn depends on the specific significance test used  The takeaway message here is that we need to use many queries to avoid jumping to an incorrect conclusion that one system is better than another.
ways statistical significance test deter lines random chance	 There are many different ways of doing this statistical significance test which is essentially deter mining where to place the boundary lines between random chance and an actual difference in systems.
