meat trying	 One is knowing the and trying to predict meat  Another is the case of knowing eats and trying to predict meat.
case trying predict We ques smaller HXmeat HXmeat We entropy means predict.	 Another is the case of knowing eats and trying to predict meat  We can ask the ques tion which is smaller HXmeat  Xthe or HXmeat  Xeats We know that smaller entropy means it is easier to predict.
In case related meat absence eats help meat oc reduces entropy	 In the case of eats since eats is related to meat knowing presence or absence of eats would help us predict whether meat oc curs  Thus it reduces the entropy of meat.
1 For word w1 enumerate w2 2.	 1  For each word w1 enumerate all other words w2 from the corpus  2.
2.	 2.
use number value cutoff conditional strongly particular syntagmatic	 Note that we need to use a threshold to extract the top words this can be the number of top candidates to take or a value cutoff for the conditional entropy  This would allow us to mine the most strongly correlated words with a particular word w1  But this algorithm does not help us mine the strongest k syntagmatic relations from the entire collection.
The eats occurs framed mutual information high need mutual words.	10  The question we ask is whenever eats occurs what other words also tend to occur This question can be framed as a mutual information question that is which words have high mutual information with eats So we need to compute the mutual information between eats and other words.
random variables Inside sum distri	 Continuing to inspect this formulation of mutual information we see that it is also summed over many combinations of different values of the two random variables  Inside the sum we are doing a comparison between the two joint distri butions.
Again numerator variables random	 Again the numerator has the actually observed joint distribution of the two random variables while the denominator can be interpreted as the expected joint distribution of the two random variables.
distribution probabilities comparison variables If numerator denominator variables independent	 If the two random variables are in dependent their joint distribution is equal to the product of the two probabilities so this comparison will tell us whether the two variables are indeed independent  If they are indeed independent then we would expect that the numerator and denominator are the same  If the numerator is different from the denominator that would mean the two variables are not independent and their difference can measure the strength of their association.
simply values In case values If look form mutual information measures expected distribution independence	 The sum is simply to take all of the combinations of the values of these two random variables into consideration  In our case each random variable can choose one of the two values zero or one so we have four combinations  If we look at this form of mutual information it shows that the mutual information measures the divergence of the actual joint distribution from the expected distribution under the independence assumption.
The new allow probabilities probabilities simplify	 The other three new constraints have a similar interpretation  These equations allow us to compute some probabilities based on other probabilities and this can simplify the computation.
occurred together.	 Assume that we also have available the probability that they occurred together.
segments words ones In cases column To estimate probabilities need collect counts w1 w2 columns	 In some segments you see both words occur which is indicated as ones for both columns  In some other cases only one will occur so only that column has a one and the other column has a zero  To estimate these probabilities we simply need to collect the three counts the count of w1 the total number of segments that contain w1 the segment count for w2 and the count when both words occur both columns have ones.
	5.
information random conditional entropy know Y entropy reduction knowing X.	 We’ve used three concepts from information theory entropy which measures the uncertainty of a random variable X conditional entropy which measures the entropy of X given we know Y  and mutual information of X and Y  which matches the entropy reduction of X due to knowing Y  or entropy reduction of Y due to knowing X.
And words compute words context way weighting word	 And if we do the same for all the words then we can cluster these words or compute the similarity between these words based on their context similarity  This provides yet another way to do term weighting for paradigmatic relation discovery  To summarize this chapter about word association mining we introduced two basic associations called paradigmatic and a syntagmatic relations.
These apply items units phrases introduced multiple statistical showing pure approaches viable	 These are fairly general since they apply to any items in any language that is the units don’t have to be words they can be phrases or entities  We introduced multiple statistical approaches for discovering them mainly showing that pure statistical approaches are viable for discovering both kinds of relations.
These approaches applied text human effort based word discover word relations use different ways define For words	 These approaches can be applied to any text with no human effort mostly because they are based on simple word counting yet they can actually discover interesting word relations  We can also use different ways to define context and segment and this would lead us to some interesting variations of applications  For example the context can be very narrow like a few words around a word a sentence or maybe paragraphs.
For narrow word paragraphs differing contexts flavors Of information data mining.	 For example the context can be very narrow like a few words around a word a sentence or maybe paragraphs  Using differing contexts would allow discovery of different flavors of paradigmatic relations  Of course these associations can support many other applications in both information retrieval and text data mining.
precision MAP metric Of numerical relevance scores metric	 Thus we could compute average precision for each word and use MAP as a summary metric over each word that we evaluate  Of course if such ranked lists contained numerical relevance scores we could instead use NDCG and average NDCG  A humanbased evaluation metric would be intrusion detection.
course ranked lists scores average NDCG.	 Of course if such ranked lists contained numerical relevance scores we could instead use NDCG and average NDCG.
detection Chang	 For example consider the following two examples of intrusion detection presented in Chang et al  2009.
The 5 items chosen word additional word	 The top k  5 items are chosen for some word in the vocabulary and an additional random word from the vocabulary is also added.
can’t intruder meaning word k candidates L2 good Performing type different words vocabulary strictly word associations.	 In L2 we can’t really tell which word is the intruder meaning the word association algorithm used to create the k candidates in L2 is not as good as the one used to generate L1  Performing this type of experiment over many different words in the vocabulary is a good yet expensive way to strictly evaluate the word associations.
manager 0 01 effort running maintaining query This actually general technology replace existing one.	 The application manager would have to decide whether an increase in MAP of 0 01 is worth the effort of implementing running and maintaining the query expansion program  This is actually quite a realistic and general issue whenever new technology is proposed to replace or extend an existing one.
effort running query	01 is worth the effort of implementing running and maintaining the query expansion program  This is actually quite a realistic and general issue whenever new technology is proposed to replace or extend an existing one.
actually realistic issue proposed extend As scientist	 This is actually quite a realistic and general issue whenever new technology is proposed to replace or extend an existing one  As a data scientist it is often part of the job to feature vectors for each term ID.
Then term return 14Text Clustering exploratory text	 Then given a query term return the most similar terms  14Text Clustering Clustering is a natural problem in exploratory text analysis.
sense clustering	 In its most basic sense clustering i e.
technique exploring sets When facing collection text reveal data form	 Clustering is a general data mining technique very useful for exploring large data sets  When facing a large collection of text data clustering can reveal natural se mantic structures in the data in the form of multiple clusters i e.
facing text natural data clusters	 When facing a large collection of text data clustering can reveal natural se mantic structures in the data in the form of multiple clusters i e.
example retrieval result way documents themes Term powerful concepts create thesaurus.	 For example clustering of retrieval results can be used as a result summary or as a way to remove redundant documents  Clustering the documents in our entire corpus lets us find common underlying themes and can give us a better understanding of the type of data it contains  Term clustering is a powerful way to find concepts or create a thesaurus.
objects potentially different ways depending definition similarity clustering middle clustering similarity defined based shape object results set similarity based	 The figure on the left shows a set of objects that can be potentially clustered in different ways depending on the definition of similarity or clustering bias  The figure in the middle shows the clustering results when similarity is defined based on the shape of an object  The figure on the right shows the clustering results of the same set of objects when similarity is defined based on size.
	1.
e.	e.
inject bias.	 inject a particular “clustering bias.
similarity object clustering figure However based size different shown right define important	” If we define similarity based on the shape of an object we will obtain a clustering result as shown in the picture in the middle of the figure  However if we define the similarity based on the size of an object then we would have very different results as shown in the figure on the right side  Thus when we define a clustering task it is important to state the desired perspective of measuring similarity which we refer to as a “clustering bias.
	g.
techniques different Next discuss clustering methods	 We first start with an overview of clustering techniques where we categorize the different approaches  Next we discuss similaritybased clustering via two common methods hierarchical and divisive methods.
document clustering groups	 As mentioned previously document clustering groups documents together into clusters.
tion Any objects potential similar depending	 Similaritybased clustering   These clustering algorithms need a similarity func tion to work  Any two objects have the potential to be similar depending on how they are viewed.
modelbased method data	 This is a “hard assignment” unlike the clusters we receive from a modelbased method  Modelbased techniques design a probabilistic model to capture the latent struc ture of data i e.
query It query possible number documents index.	 There will be much more discussion on this in the topic analysis chapter  Term clustering has applications in query expansion  It allows similar terms to be added to the query increasing the possible number of documents matched from the index.
query expansion.	 Term clustering has applications in query expansion.
17 output modelbased topic analysis ally gives similar words fact delivers document clusters	 As we will see in Chapter 17 output from a modelbased topic analysis addition ally gives us groups of similar words in fact these are the “topics”  Thus topic analysis delivers both term and document clusters to the user.
Such supervision clustering incorporate clustering flexible	 Such supervision is useful when we have some knowledge about the clustering problem that we would like to incorporate into a clustering algorithm and allows users to “steer” the clustering in a flexible way.
labeling task form summarization brief implementation	 This labeling task can be regarded as a form of text summarization which we will further discuss in Chapter 16  Finally a brief note on the implementation of clustering algorithms.
especially software text data access general different objects	 Leveraging the data structures already in place for supporting search is especially desirable in a unified software system for supporting both text data access and text analysis  The clustering techniques we discuss are general so they can be potentially used for clustering many different types of objects including e g.
Document In examine methods divisive clustering.	 14 2 Document Clustering In this section we examine similaritybased document clustering through two methods agglomerative clustering and divisive clustering.
Recall cosine vector sine similarity score 1 mentioned term weights raw counts TFIDF	 Recall that cosine similarity is defined as Since all term weights in our document vector representation are positive the co sine similarity score ranges from 0 1  As mentioned the term weights may be raw counts TFIDF or anything else the user could imagine.
Another similarity similarity This metric absence magnitude.	 Another common similarity metric is Jaccard similarity  This metric is a set similarity that is it only captures the presence and absence of terms with no regard to magnitude.
set presence Y Y 2 document vector	 This metric is a set similarity that is it only captures the presence and absence of terms with no regard to magnitude  It is defined as follows simJaccardX Y   X ∩ Y X ∪ Y   14 2 where X and Y represent the set of elements in the document vector x and y respectively.
X y plain shared	2 where X and Y represent the set of elements in the document vector x and y respectively  In plain English it captures the ratio of shared objects and total objects in both sets.
total objects sets For study sug gest Huang 2008.	 In plain English it captures the ratio of shared objects and total objects in both sets  For a more indepth study of similarity measures and their effectiveness we sug gest that the reader consult Huang 2008.
	 14 2.
2 1 Hierarchical ready general	2 1 Agglomerative Hierarchical Clustering We are now ready to discuss our first general clustering strategy.
Until defined similarity measures input.	 Until now we have only defined similarity measures that take two documents as input.
To treat ual clusters	 To simplify this problem we will treat individ ual documents as clusters thus we only need to compare clusters for similarity.
This clusters need perform merge.	 This results in “looser” clusters since we only need to find two individually close elements in each cluster in order to perform the merge.
centroids new	 Recompute centroids of the new clusters found from previous step Max.
Here represent cluster centroid represents cluster average values.	 Here we represent a cluster with a centroid a centroid is a special document that represents all other documents in its cluster usually as an average of all its members’ values.
Figure Steps Kmeans clustering small set data points clustered	 Figure 14 4 Steps in the Kmeans clustering algorithm for a small set of data points to be clustered shown in a.
Then data based shown lines c.	 Then all the data points are each assigned to one of the three clusters based on their distances to each centroid the decision boundaries are shown as lines in c.
algorithm new centroids data e seen close optimal centroids clusters analysis PLSA algorithm.	 The algorithm continues to iterate with the new centroids as the starting centroids to reassign all the data points  The new boundaries are shown in e which are easily seen to be already very close to the optimal centroids for generating three clusters from this data set  analysis through the PLSA algorithm.
realize particular manifestation assignment EM Figure	 For this chapter it is sufficient to realize that Kmeans is a particular manifestation of hard cluster assignment via EM  Figure 14.
multiple needed obtain good algorithm repeatedly gradually clusters hierarchy similar agglomerative algorithm.	 Thus multiple trials are generally needed in order to obtain a good local minimum  The Kmeans algorithm can be repeatedly applied to divide the data set gradually into smaller and smaller clusters thus creating a hierarchy of clusters similar to what we can achieve with the agglomerative hierarchical clustering algorithm.
Similarly allow set K Kmeans algorithm creating hierarchy 14 Term Clustering goal clustering related	 Similarly if we only allow a binary tree then we also do not have to set K in the Kmeans algorithm for creating a hierarchy  14 3 Term Clustering The goal of term clustering is quite similar to document clustering we wish to find related terms.
3 Term Clustering usually mean	3 Term Clustering The goal of term clustering is quite similar to document clustering we wish to find related terms  By “related” we usually mean words that have a similar semantic meaning.
techniques sequence parse tree fragments It important mind designed words	 The techniques we describe in this section will generally work for any sequence of features whether they are words or parse tree fragments  It is important to keep in mind however that the algorithms we discuss were designed for use on words in most cases.
14 3 After models assign scores pw C	 14 3 After we estimated the topic and background language models we used the following formula to assign scores to words in our vocabulary scorew  pw  computer pw  C .
14 related	 14 4 The score indicates how related a word is to our topic language model term computer.
usually denominator numerator resulting	 Words that usually do not occur in the context of computer will have a denominator less than the numerator resulting in a score less than one.
assume corpus document mentioned Using artichoke	 For example assume the word artichoke appears only once in the corpus and it happens to be in a document where computer is mentioned  Using the above formula will have artichoke and computer very highly related even though we know this is not true.
Clustering 287 With zero probability probability replace previous function version In example brings artichoke lower “pretend”	3 Term Clustering 287 With such a formula an unseen word would not have a zero probability and the estimated probability is in general more accurate  We can replace pw  C in the previous scoring function with our smoothed version  In the example this brings the score for artichoke much lower since we “pretend” to have seen a count of it in the background.
words cooccur wi n	 For example to find words that cooccur with wi using a window of size n we look at the words wi−n   .
rep resented joint probability	  win  This allows us to calculate the probability of wi and wj cooccurring which is rep resented as the joint probability pwi  wj.
This wi cooccurring wj.	 This allows us to calculate the probability of wi and wj cooccurring which is rep resented as the joint probability pwi  wj.
pwj formula pmixi log pwi wj	 Along with the individual probabilities pwi and pwj we can write the formula for PMI pmixi  xj  log pwi  wj pwipwj   14 7 Note that if wi and wj are independent then pwipwj  pwi  wj.
Below term The methods	 Below we will briefly introduce two advanced methods for term clustering  The windowing technique employed here is critical in both of the following advanced methods  14.
3.	3.
3 Ngram Models Brown modelbased algorithm term word ngram class model.	3 1 Ngram Class Language Models Brown clustering Brown et al  1992 is a modelbased term clustering algorithm that constructs term clusters called word classes to maximize the likelihood of an ngram class language model.
	 .
pwn wn−1 .	    w1 as pwn  wn−1 .
pwn cnpcn cn−1 .	    w1  pwn  cnpcn  cn−1 .
words words e class language model parameters regular language	 It essentially assumes that the probability of observing wn only depends on the classes of the previous words but does not depend on the specific words thus unless C is the same as vocabulary size i e  every word is in its own class the ngram class language model always has fewer parameters than the regular ngram language model.
e class language fewer language	e  every word is in its own class the ngram class language model always has fewer parameters than the regular ngram language model.
	 .
c1 finally word cn.	      c1 and finally sample a word at the nth position by using pw  cn.
c1 sample nth pw	    c1 and finally sample a word at the nth position by using pw  cn.
Tuesday Wednesday prediction original word minimize mutual information.	g  Tuesday and Wednesday since by putting such words in the same class the prediction power of the class would be about the same as that of the original word allowing to minimize the loss of mutual information.
Figure 6 shows sample Brown al.	 Figure 14 6 shows some sample word clusters taken from Brown et al.
adjacent model “sticky phrases” Figure 7 results phrases composition meanings words methods	 adjacent cooccurrences the model can discover “sticky phrases” see Figure 14 7 for sample results which are noncompositional phrases whose meaning is not a direct composition of the meanings of individual words  Such noncompositional phrases can also be discovered using some other statistical methods see e.
Such methods	 Such noncompositional phrases can also be discovered using some other statistical methods see e g.
Neural language model word In Chapter 13 represent words context term similarity vector representations view representation clustering use viewing term “document” vector.	2 Neural language model word embedding In Chapter 13 we discussed in length how to represent a term as a term vector based on the words in the context where the term occurs and compute term similarity based on the similarity of their vector representations  Such a contextual view of term representation can not only be used for discovering paradigmatic relations but also support term clustering in general since we can use any document cluster ing algorithm by viewing a term as a “document” represented by a vector.
This words representations elements means vector size semantically word improve statistical	 This technique is not limited to unigram words and we can think of other representations for the vector such as partofspeech tags or even elements like sentiment  Adding these additional features means expanding the word vector from V  to whatever size we require  Additionally aside from finding semantically related terms using this richer word representation has the ability to improve downstream tasks such as grammatical parsing or statistical machine translation.
As use model Mikolov et learn vector representation word objective	 As an alternative we can use a neural language model Mikolov et al  2010 to sys tematically learn a vector representation for each word by optimizing a meaningful objective function.
models neural For lan model pwn	 These language models are called neural language models because they can be represented as a neural network  For example to model an ngram lan guage model pwn  wn−1   .
For model ngram guage wn−1	 For example to model an ngram lan guage model pwn  wn−1 .
input output neural interpreted represen word elements edges	  w1 as input and wn as the output  In some neural language models the hidden layer in the neural network connected to a word can be interpreted as a vector represen tation of the word with the elements being the weights on the edges connected to the word.
In layer connected vector word example language et	 In some neural language models the hidden layer in the neural network connected to a word can be interpreted as a vector represen tation of the word with the elements being the weights on the edges connected to the word  For example in the skipgram neural language model Mikolov et al.
example language et al function use words context window word pw1 w2 v1 vi	 For example in the skipgram neural language model Mikolov et al  2013 the objective function is to use each word to predict all other words in its context as defined by a window around the word and the probability of predicting word w1 given word w2 is given by pw1  w2  exp v1  v2∑ wi∈V exp vi .
vectors related similar generate implementation skipgram called word2vec Mikolov al.	 In effect we would want the vectors representing two semantically related words which tend to cooccur together in a window to be more similar so as to generate a higher value when taking their dot product  Google’s implementation of skipgram called word2vec Mikolov et al.
	 Figure 14.
shows tool sim results obtained paradigmatic discovery	8 shows example output from using this tool  Although sim ilar results can also be obtained by using heuristic paradigmatic relation discovery e g.
far computation similarities methods In summary shown term similarity term clustering started information.	 As a result the utility of these word vectors has so far been mostly limited to computation of word similarities which can also obtained by using many other methods  In summary we have shown several methods to measure term similarity which can then be used for term clustering  We started with a unigram language modeling approach followed by pointwise mutual information.
approach We introduced modelbased based language models language models embedding methods improve documents objects allowing inexact terms	 We started with a unigram language modeling approach followed by pointwise mutual information  We then briefly introduced two modelbased approaches one based on ngram language models and one based on neural language models for word embedding  These term clustering methods can be leveraged to improve the computation of similarity between documents or other text objects by allowing inexact matching of terms e.
2 Although slightly challenging utility captured output measured quantitatively example clustering different clustering algorithm MAP NCDG 9.	2 Although slightly more challenging the concept of utility can also be captured if the final system output can be measured quantitatively  For example if clustering is used as a component in search we can see if using a different clustering algorithm improves F1 MAP or NCDG see Chapter 9.
wish groups similar way mainly words book different feature engineering nent implementing fact algorithm general.	 After all we wish to find groups of objects that are similar to one another in some way  We mainly discussed unigram words representations though in this book we have elaborated on many different feature types  Indeed feature engineering is an important compo nent of implementing a clustering algorithm and in fact any text mining algorithm in general.
chapter features important role classification chapter algorithms simi larity	 In the next chapter on text categorization Chapter 15 we also discuss how choosing the right features plays an important role in the over all classification accuracy  As we saw in this chapter similaritybased algorithms explicitly encode a simi larity function in their implementation.
The algorithm dominates class origi nal careful parameter set match	 The clustering algorithm would be effective if for each Ci one predefined category dominates and scarcely appears in other clusters  Effectively the clustering algorithm recreated the class assignments in the origi nal dataset without any supervision  Of course however we have to be careful if this is a parameter to set the final number of clusters to match the number of classes.
bias applications In modelbased approaches potential clustering” model Bibliographic Further Clustering technique mining usually Han	 Which method works the best highly depends on whether the bias definition of similarity reflects our perspective for clustering accurately and whether the as sumptions made by an approach hold for the problem and applications  In general modelbased approaches have more potential for doing “complex clustering” by encoding more constraints into the probabilistic model  Bibliographic Notes and Further Reading Clustering is a general technique in data mining and is usually covered in detail in any book on data mining Han 2005 Aggarwal 2015.
Further general data usually There chapter text 2012 text methods reviewed An comparison al.	 Bibliographic Notes and Further Reading Clustering is a general technique in data mining and is usually covered in detail in any book on data mining Han 2005 Aggarwal 2015  There is also a chapter on text clustering in Aggarwal and Zhai 2012 where many text clustering methods are reviewed  An empirical comparison of some document clustering techniques can be found in Steinbach et al.
An empirical comparison Steinbach et	 An empirical comparison of some document clustering techniques can be found in Steinbach et al.
text categorization follows.	 In general the text categorization problem is as follows.
set predefined categories possibly training set text text unseen	 Given a set of predefined categories possibly forming a hierarchy and often also a training set of labeled text objects i e  text objects with known labels of categories the task of text categorization is to label unseen text objects with one or more categories.
Indeed application text categorization textbased prediction different goals distinguished based For enriching text resentation tend characterize	 Indeed in such an application text categorization should really be called textbased prediction  These two somewhat different goals can also be distinguished based on the difference in the categories in each case  For the purpose of enriching text rep resentation the categories tend to be “internal” categories that characterize a text object e.
author meaningful text potentially links Computationally text categories.	 author at tribution or any other meaningful categories associated with text data potentially through indirect links  Computationally however these variations are all similar in that the input is a text object and the output is one or multiple categories.
similar output	 Computationally however these variations are all similar in that the input is a text object and the output is one or multiple categories.
Text Methods When data available e text categories explic solve categorization.	2 Overview of Text Categorization Methods When there is no training data available i e  text data with known categories explic itly labelled we often have to manually create heuristic rules to solve the problem of categorization.
labelled manually create rules problem categorization.	e  text data with known categories explic itly labelled we often have to manually create heuristic rules to solve the problem of categorization.
fall instancebased classifiers model explicitly instances lack training performed	 These automatic categorization methods generally fall into three categories  Lazy learners or instancebased classifiers do not model the class labels explicitly but compare the new instances with instances seen before usually with a similarity measure  These models are called “lazy” due to their lack of explicit generalization or training step most calculation is performed at testing time.
Generative distribution e g.	 Generative classifiers model the data distribution in each category e g.
unigram language category.	g  unigram language model for each category.
object likelihood Discriminative compute text object provide clue control Parameters categorization errors	 They classify an object based on the likelihood that the object would be observed according to each distribution  Discriminative classifiers compute features of a text object that can provide a clue about which category the object should be in and combine them with parameters to control their weights  Parameters are optimized by minimizing categorization errors on training data.
This nation definition Next text classification.	 This chapter starts out with an expla nation of the categorization problem definition  Next we examine what types of features text representation are often used for classification.
intuitive categorizing documents example Chapter mathematical form term vector features i.	3 Text Categorization Problem Let’s take our intuitive understanding of categorizing documents and rewrite the example from Chapter 2 into a more mathematical form  Let our collection of doc uments be X perhaps they are stored in a forward index see Chapter 8  Therefore one xi ∈ X is a term vector of features that represent document i.
xi term features document trieval setup assigned	 Therefore one xi ∈ X is a term vector of features that represent document i  As with our re trieval setup each xi has xi  V  one dimension for each feature as assigned by the tokenizer.
Recall document consisted long book mr.	 1  Recall that if a document xj consisted of the text long long book it would be mr.
0 we’d xi 1 xj 0 2 0 ith We labels	 0  In our forward index we’d store xi  1 1 1 1 1 2 1 1 xj  0 0 0 1 0 0 2 0 so xik is the kth term in the ith document  We also have Y which is a vector of labels for each document.
ŷ true sports classifier prediction Notice algorithm true In use true	 In this case ŷ  sports and the true y is also sports the classifier was correct in its prediction  Notice how we can only evaluate a classification algorithm if we know the true labels of the data  In fact we will have to use the true labels in order to learn a good function f .
evaluate know true	 Notice how we can only evaluate a classification algorithm if we know the true labels of the data.
seeing correct labels predicted f actually Consider simple example positive	 seeing how many correct labels were predicted  But what does the function f   actually do Consider this very simple example that determines whether a news article has positive or negative sentiment i.
type classifier support distinguishing classes Multiclass classification labels.	 Depending on the type of classifier it may only support distinguishing between two different classes  Multiclass classification can support an arbitrary number of labels.
4 Text Categorization Chapter 6 importance document representation retrieval	4 Features for Text Categorization In Chapter 6 we emphasized the importance of the document representation in retrieval performance.
That distinguish useful Determining subset point.	 That is each feature can be used to distinguish between positive or negative sentiment  Usually most features are not useful and the bulk of the decision is based on a smaller subset of features  Determining this smaller subset is the definition of feature selection but we do not discuss this in depth at this point.
I thought movie	 I thought the movie was bad  1  This we assume.
	 1.
exercise tokenizer length feature Can sentiment classification Again experiment tokenizer.	 As an exercise create a document tokenizer for META that uses sentence length as a feature  Can you get a decent sentiment classification accuracy 2  Again try this experiment in META using the same sentencelength tokenizer.
captures view produc tion structure right square structural feature syntactic category authors lexical features	 This captures a more abstract view of the produc tion rules focused more on structure  Lastly the right square is a fully abstracted structural feature set with no syntactic category labels at all  The authors found that these structural features combined with lowlevel lexical features i.
combined lowlevel classification	 The authors found that these structural features combined with lowlevel lexical features i e  unigram words improved the classification accuracy over using only one feature type.
example feature representation effectiveness “edit effective classifier model	 This is just one example of a feature representation that goes beyond bagofwords  The effectiveness of these “edit features” determines how effective the classifier can be in learning a model to separate different classes.
features writers Again it’s important type course affected.	 In this example the features can be used to distinguish between different native languages of essay writers  Again it’s important to em phasize that almost all machine learning algorithms are not affected by the type of features employed in terms of operation of course the accuracy may be affected.
processing time.	 With these more advanced techniques comes a requirement for more processing time.
The syntactic usually practitioner’s tolerance memory	 The level of sophistication in the syntactic or semantic features usually depends on the practitioner’s tolerance for processing time and memory usage.
We different able META continue use sentiment negative label assume cor pus training partition testing	 We examine three different algorithms all of which are avail able in META  We will continue to use the sentiment analysis example classifying new text into either the positive or negative label  Let’s also assume we split our cor pus into a training partition and testing partition.
	 15.
pens outliers close classified incorrectly	 If it so hap pens that there are a few outliers from a different class close to our query it will be classified incorrectly  There are several variations on the basic kNN framework.
basic framework For neighbors distance knearest neighbors	 There are several variations on the basic kNN framework  For one we can weight the votes of the neighbors based on distance to the query in weighted knearest neighbors  That is a closer neighbor to the query would have more influence or a higherweighted vote.
n classes simply class thought ideal document	 Here if we have n classes we simply see which of the n is closest to the query  The centroid of each class label may be thought of as a prototype or ideal representation of a document from that class.
2 Naive Bayes classifier tion label distribution labels	2 Naive Bayes Naive Bayes is an example of a generative classifier  It creates a probability distribu tion of features over each class label in addition to a distribution of the class labels themselves.
Essentially distribution pxi y feature Given unseen document calculate py	 Essentially we will have a feature distribution pxi  y for each class label y where xi is a feature  Given an unseen document we will calculate the most likely class distribution that it is generated from  That is we wish to calculate py  x for each label y ∈ Y.
It Bayes called This estimate distributions py class exact way language estimation.	 It is for this reason that Naive Bayes is called naive  This means we need to estimate the following distributions py for all classes and pxi  y for each feature in each class  This estimation is done in the exact same way as our unigram language model estimation.
inverted	 An inverted index is not necessary for this usage.
5.	 15 5.
3 Linear classifiers dot product vector V .	3 Linear Classifiers Linear classifiers are inherently binary classifiers  It takes the dot product between the unseen document vector and the weights vector w where w  x  V .
learning decision combination feature weights x Figure	 We call this group of learning algorithms linear classifiers because their decision is based on a linear combination of feature weights w and x  Figure 15.
boundaries shown line barely margin classes SVM previous attempts maximize decision boundary classes new examples decision boundary	 Two possible decision boundaries are shown the almost vertical line barely separates the two classes while the other line has a wide margin between the two classes  The SVM algorithm mentioned in the previous paragraph attempts to maximize the margin between the decision boundary and the two classes thus leaving more “room” for new examples to be classified correctly as they will fall on the side of the decision boundary close to the examples of the same class.
Of it’s data points separable boundary	 Of course it’s possible that not all data points are linearly separable so the de cision boundary will be created such that it splits the two classes as accurately as possible.
There rate discuss book familiarize reader general spirit algorithm reader Bishop details theoretical	 There are many discussions about the choice of learning rate convergence criteria and more but we do not discuss these in this book  Instead we hope to familiarize the reader with the general spirit of the algorithm and again refer the reader to Bishop 2006 for many more details on algorithm implementation and theoretical properties.
In −1 active feature w opposite ŷ weight	 In the case where yi  ŷ the object should have been clas sified as −1 so weight is subtracted from each active feature index in w  In the opposite case yi  ŷ weight is added to each active feature in w.
opposite added	 In the opposite case yi  ŷ weight is added to each active feature in w.
“active fea ture” mean example 0 contribute update w.	 By “active fea ture” we mean features that are present in the current example x only features xij  0 will contribute to the update in w.
With ambiguities multiple 1	 With this scheme there may be ambiguities if multiple classifiers predict 1 at test time.
A score 0 1 “more 1.	 A confidence score such as 0 588 or 1 045 represents the 1 label but the latter is “more confident” than the former so the class that the algorithm predicting 1.
As information retrieval use precision recall F1 true false positives true	6 Evaluation of Text Categorization As with information retrieval evaluation we can use precision recall and F1 score by considering true positives false positives true negatives and false negatives.
	g.
determined documents.	 The accuracy is determined using the development documents.
In n rounds partition n − 1 n The folds hint algorithm.	 In n rounds one partition is selected as the testing set and the remaining n − 1 are used for training  The final accuracy F1 score or any other evaluation metric is then averaged over the n folds  The variance in scores between the folds can be a hint at the overfitting potential of your algorithm.
overfit.	e  it overfit.
baseline “beat”	 Another important concept is baseline accuracy  This represents the minimum score to “beat” when using your classifier.
random correct 1 3 time Your classifier accuracy useful In classes uneven distribution class documents classes In baseline 66 majority result 2 time.	 In this case random guessing would give you about 33 accuracy since you’d be correct approximately 1 3 of the time  Your classifier would have to do better than 33 accuracy in order to make it useful In another example consider the 3000 documents and three classes but with an uneven class distribution one class has 2000 documents and the other two classes have 500 each  In this case the baseline accuracy is 66 since picking the majority class label will result in correct predictions 2 3 of the time.
Based matrix English 80.	 Based on the matrix we see that predicting Chinese was 80 2 accurate with native English and Japanese as 80.
native 80 7	2 accurate with native English and Japanese as 80 7 and 99.
“Japanese” The table dataset.	 Based on the matrix the classifier seems to default to the label “Japanese”  The table doesn’t tell us why this is but we can make some hypotheses based on our dataset.
important access points having text good However data reduce	 It is obviously very important for text data access where it can help users see the main content or points in the text data without having to read all the text  Summarization of search engine results is a good example of such an application  However summarization can also be useful for text data analysis as it can help reduce the amount of text to be processed thus improving the efficiency of any analysis algorithm.
Summarization engine results good summarization useful text data analysis reduce text processed analysis However summarization nontrivial	 Summarization of search engine results is a good example of such an application  However summarization can also be useful for text data analysis as it can help reduce the amount of text to be processed thus improving the efficiency of any analysis algorithm  However summarization is a nontrivial task.
nontrivial convey points Although summary In summarization like information	 However summarization is a nontrivial task  Given a large document how can we convey the important points in only a few sentences And what do we mean by “document” and “important” Although it is easy for a human to recognize a good summary it is not as straightforward to define the process  In short for any text summarization application we’d like a semantic compression of text that is we would like to convey essentially the same amount of information in less space.
